userID,itemID,review,rating,user_num,item_num
cyXry2VVKvYGqwc66RG6Vz,gmc9DrgfRBHEJoBSpBrmiA,"There were 2 of us and we ordered beef king bossam and 1 clam kalguksu and ate very well. There were many reviews saying the bossam was soft, but it was true. It felt exceptionally soft. The clams were done very well and were clean except for one or two. The soup was spicy and the noodles were chewy and so delicious.This is a place I want to visit again when I go to Daejeon again.",3.8,127,14
1QfBjOu1lqd5zVen0zFqyI,gmc9DrgfRBHEJoBSpBrmiA,"Again, again, again, again, again, this is a great bossam restaurant. Kalguksu restaurant. A restaurant that comes to mind even more as the cold breeze blows. If you order Bossam or more, it comes with a soup containing whole squid. The soup is amazing. It's great to eat with kalguksu (sari). The boiled pork is also absolutely delicious. Adding vegetables costs 2,000 won.",3.8,128,14
GT1Th234djFSuV0fABOIJA,gmc9DrgfRBHEJoBSpBrmiA,"I love this place. I went to eat kalguksu and fell in love with the chicken feet. For 3 or more people, I recommend the Bossam set. Try the chicken feet. It tastes like soju.",3.8,129,14
76bPNmk6cRX2jmbZXfONq1,gmc9DrgfRBHEJoBSpBrmiA,"There were already 7 teams waiting in front of us, and the wait wasn't as long as we thought. We had the [less spicy kalguksu] for two and the beef [Emperor Bossam]. As the reviews said, the noodles were chewy and chewy, and it was clam heaven, and the soup was clear. It was refreshing, and the bossam was really soft. I wasn't expecting much, but it's up to my taste. It's 100 points. (´∀`)/",3.8,130,14
3mpRPDuoc5YFihydt1T45n,gmc9DrgfRBHEJoBSpBrmiA,"The kalguksu noodles are very chewy and delicious. Two people ate the Emperor Bossam beef and kalguksu 1. It is beneficial to come here with a large group because if you order more than the middle size bossam, they give you the same soup as the kalguksu without noodles, but you can add noodles to it. It feels a bit expensive when there are two of them.",3.8,131,14
Oy1rs9lsPnK8jqSOuzQnh1,gmc9DrgfRBHEJoBSpBrmiA,"Daejeon Kalguksu Restaurant This is a restaurant we went to 10 years ago and found it on purpose. The noodles seem to be chewy, homemade kalguksu. The soup and geotjeori kimchi are so tough that I can't eat them. I guess they're only used on the outside because it's expensive. However, because the kalguksu is a work of art, I enjoyed eating it. Super attracted.",3.8,132,14
QRix4Im6q904t4t8gtiscm,gmc9DrgfRBHEJoBSpBrmiA,"I went to Ttottoganjip to get hangover food. I was on the verge of death, but I ate the soup and survived. Add pepper to make the soup spicy. The clams are plump and the noodles are plump. They tell me to go to the geotjeol field, but I just keep eating them. I ate it with rice and it was a complete hangover. Highly recommended Highly recommended",3.8,133,14
saEikP-ok0XCcG9yl6cW8h,gmc9DrgfRBHEJoBSpBrmiA,"When you order bossam, you get squid soup, but if you add some sari, the soup is refreshing and delicious.",3.8,134,14
Sgik45xlzql9mkt29ZKjCJ,gmc9DrgfRBHEJoBSpBrmiA,"It's been a while since I had bossam and kalguksu, and it was delicious.",3.8,135,14
3m1DgaWhdBYjeYUufbgHjH,gmc9DrgfRBHEJoBSpBrmiA,"It is unconditionally beneficial if you order bossam (medium) or more. I drank a glass of bossam and a glass of soup, and I kept going.",3.8,136,14
sVPNAQjZllT4PRqTraq7g9,-Uk1MUZ0aTqSoHAmkLBSNX,"It opens early in the morning and parking is convenient and good. I had the intestine soup and my husband had the bone hangover soup, and both were delicious. I also like the fact that the seasoning is not too strong, so it's good with salt or with kimchi. Other people's reviews mentioned about the smell, but some parts of the intestine soup were slightly smelly. It was a bit greasy, but it wasn't unpleasant or anything. It was fine. I'm planning to go again.",1.5,137,15
RtMYqarpSD93ANqEmgDNL7,-Uk1MUZ0aTqSoHAmkLBSNX,"I ordered beef intestine stew and tried it. Wow.. I immediately understood why it was famous. It was so clean, savory and delicious. I reflected on myself for eating haejangguk and all that. I've been going to Yuseong Hot Springs often since I was young, but it's unfair that I only discovered this restaurant now. It's the best haejangtang I've ever had. The intestines and meat are too small. Very good bb when dipped in soy sauce. There were many people eating alone, and the atmosphere was suitable for small talk.",1.5,138,15
gUYdRsX3AUCZ8foUzjbvX0,-Uk1MUZ0aTqSoHAmkLBSNX,"The intestine hotpot was different from what I expected because it contained various internal organs. There were various parts, including lungs, so some of the parts had a slight odor, but I ate them all because they were easy to eat with the soup and not too spicy. The beef haejangguk was also spicy and good. Next time, I'll have to eat one meal per person.",1.5,139,15
0TlKw7ZUwDjXv2ekzdt_1f,-Uk1MUZ0aTqSoHAmkLBSNX,"This is the first time I tasted seonji hangover soup in my life. Whenever I enjoy Yuseong Hot Springs, I always come here to eat hangover soup. It's stressful to look at the hygiene of the table, but it's not bad for a bowl of hangover soup. It seems like there are always groups of elderly guests.",1.5,140,15
taMi7az-7qMkwF1UD0XM-d,-Uk1MUZ0aTqSoHAmkLBSNX,"I visited around 9pm, after meal time, and it was crowded with customers. Seeing that there were a lot of customers, I thought it was a good restaurant and ordered it, but it didn't suit my taste. Taste is very subjective to each individual, but I can't say that it tastes good because it smells like beef intestines... I'm satisfied with having tried it only once.",1.5,141,15
X9OJgju_1WdR2DaO-lMNg_,-Uk1MUZ0aTqSoHAmkLBSNX,Hot spring and hangover soup,1.5,142,15
95l0Q9o6zVofrdEHJOIsA7,-Uk1MUZ0aTqSoHAmkLBSNX,"I went to Cheongju Haejangguk in Bongmyeong-dong, Yuseong-gu, Daejeon in the late morning, and it was perfect for drinking alone haha. I'm too cold to go to a restaurant alone. The aunts were very friendly and it didn't feel unfamiliar and was nice. I dipped it in intestine stew sauce and drank a bottle of Lean in a pleasant mood. I'll stop by often.",1.5,143,15
CNPjeMt6opR7dc9EXoyDYw,-Uk1MUZ0aTqSoHAmkLBSNX,Haejangguk is quite delicious. The store is spacious and great for eating alone.,1.5,144,15
vJjQNdWZ0yZkxPe9gbf8mJ,-Uk1MUZ0aTqSoHAmkLBSNX,The food comes out quickly and is delicious.,1.5,145,15
Bp52eSneTAFH3Hf6mCaDWl,-Uk1MUZ0aTqSoHAmkLBSNX,There is a lot of bone hangover soup. I'm bored so the speed is easy.,1.5,146,15
N3aEhoaoFXiUq5ejP85PgZ,qlzWem4w_VFBDD7obUCsHb,"The Magpie Bok Jiritang soup tastes refreshing and the water parsley scent is so good. For the first time in a long time, Bokkiri soup was absolutely delicious, and parking was easy.",4.0,147,16
u9uzIfuqtwr_F-F4S15NWq,qlzWem4w_VFBDD7obUCsHb,There's a lot of it.,4.0,148,16
WE2A9HLJWLEeRaEHkKR6Sv,qlzWem4w_VFBDD7obUCsHb,"Bokri Ttukbaegi (including stone pot) 15,000 It is not common to see a place that serves ttukbaegi for one person. It's been a while since I've been to a place I haven't visited in years because hair and other foreign substances came out twice in the past. So it’s been a while since I ate puffer fish. The taste is still there, the quantity is plentiful, and I like the stone pot… There is a private parking lot.",4.0,149,16
7avLEEQ-czeJBMms_QCjyP,qlzWem4w_VFBDD7obUCsHb,"I went because my husband recommended it, and the portions were generally large, probably because the owner was kind, but I was disappointed to have to leave. The first shabu that was served was a bit large, so I got tired of it right away, but I approve of the yusanseul and seasoned vinegared vegetables. It was the best, and the fries were a bit easy to use. I wish I didn't go and served the fries with a delicious sauce instead of soy sauce. I think I need to develop a sauce for the salad. Everyone liked the last Bokri because it was refreshing. It's hard to find a place like this with a lot of food and good prices, but I think it will be a bigger hit if you reduce the portion size and develop a sauce to go with it. Good luck.",4.0,150,16
qXrLPw-Keu5vUjzjVb4DRq,qlzWem4w_VFBDD7obUCsHb,I use it often. May your business prosper.,4.0,151,16
gw5WB3TsGzpeEe0ibQaxC_,qlzWem4w_VFBDD7obUCsHb,,4.0,152,16
tVSBstWaVayYGcJ0_Q6KWJ,qlzWem4w_VFBDD7obUCsHb,"I would like to recommend Hwangsanok to those who like pufferfish dishes. It is a restaurant that I would like to keep to myself, but it is so friendly that all my friends who came with me gave it a thumbs up for the food. I especially like the steamed pufferfish and Chambok sashimi royal, which are the most delicious and favorite dishes. It was a fun gathering with friends thanks to Hwangsan Jade. I will use it again next time. May you prosper",4.0,153,16
7FY1p_LAGrF1kx-sE8jMTB,qlzWem4w_VFBDD7obUCsHb,,4.0,154,16
ei5j92qG8UyBTMzQ46-QgR,qlzWem4w_VFBDD7obUCsHb,"The Jiri Boktang is refreshing and delicious. Since it is cooked in a stone pot, the rice is sticky and the nurungji is savory and delicious.",4.0,155,16
Sxxpi0FsEUr222AcRmCEBV,qlzWem4w_VFBDD7obUCsHb,The cool soup relieves my stomach. The rice is delicious because it is made in a stone pot.,4.0,156,16
xprGF8_og8PUnM36QmRRTK,9cwLOBbqY2nm4G0kARDaro,"This is my first time getting unlimited beef refills, and the quality is so good that it's delicious.. I brought my parents here and they all loved it. The ribs and sirloin are all delicious, and even the ribs are delicious.. There's a salad bar, so you can bring your own vegetables at your convenience, and I also recommend the soybean paste stew. The store is spacious and clean. So it would be good for family gatherings. I recommend it as a restaurant in Bongmyeong-dong.",4.0,157,17
IQnbeEAybvkU2SKiDIJrXR,9cwLOBbqY2nm4G0kARDaro,"Second visit to Jinwonsou Bongmyeongdo The meat is delicious and the vegetable and sauce bar is diverse and clean. The store is spacious and the staff are friendly. The regular beef is delicious, but the seasoned LA ribs are also really good for a family meal. I enjoyed it.",4.0,158,17
4VxN8EGqXnGxH9yhIJNX3Q,9cwLOBbqY2nm4G0kARDaro,"This is a place that helped me get rid of the prejudice of unlimited refills. I brought my parents here, and the meat is really delicious and not too tough, and the store is clean:) The staff are friendly, and it's a place where you can eat delicious food without worrying about being full. :D",4.0,159,17
KtpdgX9Zv1WDj5voxHd-Pe,9cwLOBbqY2nm4G0kARDaro,"There aren't many all-you-can-eat beef restaurants, but I think the quality is the best among them.  It was really nice that they kept changing the grill when I asked for it. I went during lunch time, but there were so many people. It seems to be really popular. Even though it's a beef restaurant, it's full of seniors. It's not easy to eat a lot, but there are a lot of elderly people, right? And it seemed like a lot of people came as families or company gatherings. Most of them came to eat in large groups. The store is really spacious, so it's perfect as a place for company dinners. They even have Febreeze on hand, which is a great touch. Judging by the number of seniors, the meat is of good quality and tender. This is it. The self-service bar was so diverse that I didn't know what to eat. Be sure to grill the king oyster mushrooms and add some LA ribs. It's delicious.",4.0,160,17
VY2D-W8eO17yQevPw8H-xw,9cwLOBbqY2nm4G0kARDaro,"The meat quality is good, and the meat and salad bar are all fresh. I stopped by on a trip... I wish they had one in my neighborhood. It's great value for money and I think it would be great for a date or family meal out.",4.0,161,17
Q8UdzCTwJeoMYzXmCLgByt,9cwLOBbqY2nm4G0kARDaro,"You can enjoy an unlimited variety of beef at this price. Moreover, since there is an event going on right now, you can also eat Iberico and Woodae Galbi. The quality of the meat at Jinwon Sou Bongmyeong branch, which broke the stereotype of unlimited refills, is very good, and the flavor is great as it is grilled over charcoal. There's a lot of variety, so if you want to eat beef to your fill, I recommend it. The space is spacious, so it would be good for group gatherings.",4.0,162,17
t_T98IRbc_-BsKR5iCwJ5l,9cwLOBbqY2nm4G0kARDaro,"My business trip this week is Daejeon. It was so cold and there were a lot of meat restaurants, so I came here with the intention of searching and stuffing myself. I wasn't expecting much, but the quality of the meat was better than I expected. I'm going to binge eat today haha.",4.0,163,17
InRU1cyHCnDO42gO_MDBEg,9cwLOBbqY2nm4G0kARDaro,"I visited with my family, and my child and I were satisfied. Even though it was unlimited refills, the meat quality was good and delicious. The staff was friendly and we enjoyed it comfortably. We waited for over 30 minutes because we didn't make a reservation, but it was worth the wait.",4.0,164,17
vVDPJQWqcCisiaW4FDukw4,9cwLOBbqY2nm4G0kARDaro,"When I want to eat beef, I always go to Jinwon Sow's Daejeon Bongmyeong branch. I've been to other branches, but this one is the best for me. The store is very spacious, the food is the best, and the staff are friendly. I don't know how many times I've been here haha.",4.0,165,17
X9guaABFFiezS1V9P_vSAb,9cwLOBbqY2nm4G0kARDaro,I visited Jinwonsou because it was a beef restaurant that I haven't visited in a long time. It's even better because they have various types of beef and an event for beef ribs. I recommend this place to those who want to eat beef to their heart's content.,4.0,166,17
E3qZGCj8410JCNO8KXeFXw,iwRCUrG5oJ0RUtl4VYSjbP,"It's a restaurant where the quality of the meat is different. They serve it grilled and grilled over an open fire, and it's delicious.",3.2,167,18
p64bT3JTZBQZWFuMhf6brR,iwRCUrG5oJ0RUtl4VYSjbP,"Recommended for group dinners. The meat is cheap and the Cheonggukjang is delicious. It is an old restaurant near Yuseong Hot Springs Station, so it is crowded with regulars. The amazing price of 2,000 won per bottle when paying in cash for soju is Samso Restaurant.",3.2,168,18
nR5cN-6-SlzBlAIhqQyOUZ,iwRCUrG5oJ0RUtl4VYSjbP,"Daejeon Bong Myeong-dong Meat Restaurant Jeju Dung Pork Belly Meat Quality is no joke. I go to a lot of really good places looking for good pork belly restaurants, but out of all the places I've eaten recently, this one is really spicy. I wonder why I just found out that there's such a good meat restaurant in Bongmyeong-dong... It's really, really awesome.",3.2,169,18
evIobmlX3eSo8kUefrEmGM,iwRCUrG5oJ0RUtl4VYSjbP,The meat is very fresh and delicious and the owner is very friendly.,3.2,170,18
gdBSl_OlrkmR7TsDKrBPTt,iwRCUrG5oJ0RUtl4VYSjbP,"A truly authentic Jeju pork belly. It's been a while since I've been to a restaurant with delicious steamed meat. This place is noisy and feels like an old restaurant, but it's all explained by the real taste.",3.2,171,18
trOpwkl-qBAgZMl9y049Vf,iwRCUrG5oJ0RUtl4VYSjbP,"It's not good value for money, but the taste of the meat is really great. I want to come here again next time.",3.2,172,18
_-mqnld_-SAXS7cgdYsiks,iwRCUrG5oJ0RUtl4VYSjbP,A meat restaurant that I always go to when I come to Yuseong on a business trip  It's a delicious place to drink alcohol.,3.2,173,18
cyltgExdmHqlJigB9Y0bK3,iwRCUrG5oJ0RUtl4VYSjbP,"It came out as a starter so it cooked quickly. I thought the side dish sauce was really ordinary, but there was a reason. The meat was chewy and really delicious. It's so thick and juicy that you don't need multiple sauces. The price is quite expensive, but since it's Jeju pork, there were a lot of people even though I went early. There was a reason.",3.2,174,18
ovkqJjMzpkaiXKJ1CAhj4w,iwRCUrG5oJ0RUtl4VYSjbP,I had a really delicious meal and the owner was very kind and friendly haha. I had a really enjoyable meal haha ​​but the price was a bit high haha.,3.2,175,18
wLhFk8_51lL5-RnCJGYQdf,iwRCUrG5oJ0RUtl4VYSjbP,"All the meat was delicious, and the grilled mushrooms were delicious too.",3.2,176,18
B6BMKSkScwwBjoA1Oyfx-m,alMGh3wKsJ3NHrZKZhaDx8,"I can't eat it if it smells, but it doesn't smell at all and it tastes clean. The sundae is also very delicious because it's a blood sundae, and the intestines aren't tough. I ordered a special sundae, and there were 5 pieces of sundae, and there was a lot of intestines. I like green onions, and there were plenty of green onions. It was very clean and tasted☘️ The sundae was also good. I wanted to order it separately, but it's a shame that I couldn't order it because I was afraid the two of us wouldn't be able to eat it all. The kimchi was also domestically produced, so it was refreshing and delicious. It's not greasy, and if you add Cheongyang pepper to the salted shrimp, it takes away a little of the greasiness.",3.9,177,19
-i6VHH7qj2z4Mqi_cZgO64,alMGh3wKsJ3NHrZKZhaDx8,"I visited based on a friend's recommendation, and after eating all of the basic sundae soup and adding more broth (1,000 won), I ended up eating two bowls. First of all, I think it's really important that sundae soup doesn't smell, but it didn't have a foul smell and the seasoning was just right. It's a little different from regular sundae, but it feels like white sundae, but it's chewy and has a good texture. It's delicious because it's fast. There's no separate parking lot, so parking is a bit difficult, but you can park nearby if you look carefully. The store was clean and friendly, and everything was good. Next time, Sundae Gukbap. I think I'll come again when I remember :)",3.9,178,19
OWEHgna-l7kURjG8M1mecK,alMGh3wKsJ3NHrZKZhaDx8,It has no smell and is delicious. Kimchi is also delicious,3.9,179,19
h7mHkFKMDppntRSLH2psny,alMGh3wKsJ3NHrZKZhaDx8,"After coming back from the hospital, I had a good meal. This time, it seemed a little early, but there were no customers... He said the same thing before, and this time he also tried to change my seat... There were many customers, so there were empty seats. But of course, if there are a lot of people, I follow the instructions on the tab. .. I always feel uncomfortable when I go alone... I have nothing to say except for the soup.",3.9,180,19
_TIH7rxnddgDdYitatZkK8,alMGh3wKsJ3NHrZKZhaDx8,"I had something to go nearby for a while, and while I was looking around to eat and go up to Seoul, I saw people of various ages entering, so I went in thinking it was a good restaurant. I ordered regular and regretted it after taking one bite. I should have ordered the special because it had a lot of intestines, but it was so clean without any unpleasant smell and the broth was great. Next time I go nearby, it's definitely a special treat. The kkakdugi is delicious too.",3.9,181,19
XMXBugAuCkHlIpNna8-IZS,alMGh3wKsJ3NHrZKZhaDx8,It has no unpleasant smell and is delicious. The sundae is also delicious. It is excellent. Highly recommended.,3.9,182,19
CHk-4GsOmYUaOFCdfeKBs5,alMGh3wKsJ3NHrZKZhaDx8,Sundae Gukbap is No. 1. It’s the most delicious. Choi Gu.,3.9,183,19
JkLM_IAG28BJNjIt4qk-X8,alMGh3wKsJ3NHrZKZhaDx8,A Sundae Gukbap restaurant that only I want to know about. A Sundae Gukbap restaurant that only locals in Daejeon go to. I'm the only one who wants to go here... It's really so delicious... Check out the Mukbli blog for more details haha ​​https://blog.naver.com/mukvel/223523644621,3.9,184,19
00wM-87oEwxn_6ZM6VGc_w,alMGh3wKsJ3NHrZKZhaDx8,It is a sundae soup without any odor. It is not spicy and tastes healthy for a sundae soup.,3.9,185,19
Px1D9exc5Evt3BGZwLUQQh,alMGh3wKsJ3NHrZKZhaDx8,"As soon as break time on a weekday was over, I went in and ate alone. There is no separate seating for single people. By 5:30, half of the store was full. It was disappointing that the Sundae Gukbap included 3 pieces of Sundae. The side dishes that came with it, especially the kimchi, were delicious. I will not be returning. This is a very subjective taste review.",3.9,186,19
mMS2MY0G0yfBlQ_GUgnUMk,ab5WYVt8YaPvZFJgf4Ovu3,The sashimi is fresh and delicious.,3.7,187,20
22nF6B272Ac6FdJmTBYi0x,ab5WYVt8YaPvZFJgf4Ovu3,"I used to be a regular, but after giving birth, I went there with my husband for the first time in a long time... I liked the conversation and the food was delicious, but that's all changed... I ordered assorted fries at 6:05, but they didn't come out even after 45 minutes, so I talked to them and they said they were behind on my order;; We were almost the first customers, but all the tables behind us came out... You said the fries were too hard, but if you're going to lie like that, you shouldn't have made us sit in front of the kitchen,,,ㅜㅜ We ate it after a while, but the batter was so thick and hard that we couldn't eat it, so we just left. ... The variety of fried foods has also been greatly reduced, so it's an assortment, but 3? There are 4 of them.... The Cheongdam award that I loved has disappeared into my memories ㅠㅠㅠㅠㅠ",3.7,188,20
hsmzy9k36Yng3GvdpiCxxL,ab5WYVt8YaPvZFJgf4Ovu3,"Even though I went right away without a reservation, they treated me kindly and the food was delicious.",3.7,189,20
NiuyeFs2Qzkg-S9dLcbvst,ab5WYVt8YaPvZFJgf4Ovu3,"It was nice to be able to eat quietly with my group, and it was very spacious. This is the place to go for sake rather than soju.",3.7,190,20
5spRBeh8viclR5vnGbx5WL,ab5WYVt8YaPvZFJgf4Ovu3,"The service at the Bongmyeong branch of Cheongdam Isang has changed. If you visit before 8 o'clock, they give you abalone porridge as a service. They also give you one fried shrimp per person, which is so good that I am 100% willing to visit again.",3.7,191,20
_hy0Bi7kaARjm4XQHKg98D,ab5WYVt8YaPvZFJgf4Ovu3,The food is delicious and the store is large and nice.,3.7,192,20
Kb1okh9X_6p_VestwhYftE,ab5WYVt8YaPvZFJgf4Ovu3,I like it because it’s a room,3.7,193,20
G-gSQrdYnifJy_SwyxRRIE,ab5WYVt8YaPvZFJgf4Ovu3,"I went in for the second time and ordered 4 highballs first, and while I was thinking about the menu, I ordered taco wasabi first and thought about additional menu items. Then, he suddenly came and said that taco wasabi was not available. So, after thinking about it again, I ordered altang, and they brought a set of ladle and cutlery. They gave it to me and they said it wouldn't work again? Is it not possible to check in advance what menu items are not available for ordering? So, while I was thinking about the menu again, I was embarrassed to be asked if I should order, so I quickly ate a highball and left. Still, the highball was delicious. I visited last year with good memories of eating it happily, but I was embarrassed by the sudden situation. If you let us know in advance what menu items are not available, we won't be embarrassed.",3.7,194,20
9EfCa1UapROwJFWENdE9ZQ,ab5WYVt8YaPvZFJgf4Ovu3,"The second time I visited Cheongdam, unlike the previous time I went, porridge and fried shrimp were served as a service to customers before 8 o'clock. Alcohol was served first, so when I was bored, it was really nice to be served porridge. Haha, the food was served a few minutes later. It was a great drinking party with fried shrimp. I plan to visit again.",3.7,195,20
2HMw4StGN7I0ZoUdcJXXAi,ab5WYVt8YaPvZFJgf4Ovu3,are you okay,3.7,196,20
RjeRJhFze5bNRxcErUTV_a,EZj5Xf4Kei4877pnA0uGIT,Have a good meal. It's the best. The new menu is also delicious.,3.1,197,21
pREuhXh2-Q7c8IfwX8dr4R,EZj5Xf4Kei4877pnA0uGIT,There are a lot of good sushi menus even on weekdays.,3.1,198,21
FTxO3q2YbezFSgXYrRAQ3K,EZj5Xf4Kei4877pnA0uGIT,It's been a while since I went on a weekday. I will eat well today as well.,3.1,199,21
dpkGK9IRt4i8gUzX74xPwt,EZj5Xf4Kei4877pnA0uGIT,"It's been a long time since I last went to Kuukuu. The taste of the food has changed a lot. The taste has changed from mild to salty... Kuukuu is a place I used to trust, but this was my last meal. My whole family was disappointed. Thank you for your hard work.",3.1,200,21
GTw49ih9FFSR-VuMIzbFqw,EZj5Xf4Kei4877pnA0uGIT,I had a delicious lunch,3.1,201,21
mYh_ADT_g9bSZuwyCx0Cxj,EZj5Xf4Kei4877pnA0uGIT,"It may be difficult to compare the same since I came at a time that was neither lunch nor dinner, but the dinner price was the same as other Kuukuu branches, but there were fewer menus, and I was particularly shocked by how hard the sushi rice was, perhaps because it was undercooked or because it had been a long time since it was made. It would be a good idea for the employees to check and eat the sushi they made at least once every 30 minutes to check the condition of the rice. What I remember is that the cheese balls were delicious.",3.1,202,21
auQk3ILB-Tp3zYKEjpW1vD,EZj5Xf4Kei4877pnA0uGIT,"I've been to all of Kuukuu in the Daejeon area, and since I have a child, I chose one based mainly on playrooms and the ratings, but I passed on the Yuseong branch because it didn't have a playroom. I mainly used the Eun*dong branch, but wow... I should have come to this place a long time ago. The main sushi and rolls here are a total winner. Even if it’s similar sushi, is it a sushi restaurant? It seems like one more ingredient was added or another cooking method was added. Should I say it's a little more advanced? Previously, I didn't crave two main dishes, so I had to add some sides, but here I am still craving the main dish. Haha. However, due to the size of the store, it is comfortable and the number of side dishes is less than that of the Eun* branch, but the overall food quality is much better, so I will be a regular at the Yuseong branch. Haha, the latte is delicious too.",3.1,203,21
gm5eDfQmW36VxS4E6KsjOw,EZj5Xf4Kei4877pnA0uGIT,"It seems like the price of Kuukuu has risen a lot since it's been a while. However, the variety has become more diverse and the taste has improved, so I enjoyed it.",3.1,204,21
kFMxvw4RlfsBxNt1evMTac,EZj5Xf4Kei4877pnA0uGIT,"I came here to eat sushi, but I ended up just eating rice. There is no choderigan on the sushi. I thought maybe my taste wasn't right, so I checked a few times. I compared it to the rice used in other rolls, but it didn't have choderigan. I heard that you have patented the Kuukuu Chogri Sauce. Does it make sense to season sushi with Chouri?",3.1,205,21
7UYPW8l2q4fCkCmNc1Wm2F,EZj5Xf4Kei4877pnA0uGIT,"Dinner I heard that flatfish fin and tuna were served alternately, so I went for dinner. While eating from 6:20 to 7:30, the flatfish fin did not appear. The tuna was all dried and the rice was transparent enough to see through, so no one ate the tuna. The tuna plate didn't change for a while. I waited to eat a piece of flatfish fin and leave, but it was past 7 o'clock and people were filling up, so the tuna sushi was sold out. Tuna sushi, not flounder fin, came up again hahahaha Same goes for the pizza. The bulgogi pizza was all cold and there was a piece of hardened cheese left, so I thought I had to eat a new one, but I guess other people would want to eat that too, right? I couldn't eat pizza for an hour, but it changed right before I left, so I ate it once. There's nothing to evaluate the taste of the sushi and rolls. The worst sushi I've ever had. The shari was soggy with unseasoned bare rice, so it stuck to the tongs when I picked it up, so the tongs had all the rice stuck to them.",3.1,206,21
8IoYGLmkkHcKza4DKCXqrg,npuY6gzxhNyYto-RlEc2GG,"It's very convenient to park, and I enjoyed it with my husband after work. They even provided bread so I'll eat it when I get home. Toowoomba is so delicious, the steak is cooked just right, and it melts in your mouth. I'll visit again next time.",3.7,207,22
9_kcLHrxxJPh2z35r1QSaK,npuY6gzxhNyYto-RlEc2GG,"I made a reservation and visited, but because it was a weekday evening, there weren't many people. Toowoomba pasta is really outback delicious. The dessert called Chocolate Thunder From Down Under is delicious... It's sweet enough to be a bit bitter, but I think people who like sweet desserts will like it. If you bring your admission ticket, the chipotle chicken salad is free, so please make sure to bring it with you when you visit.",3.7,208,22
PwuaH159nZGjyzffmpZtcC,npuY6gzxhNyYto-RlEc2GG,"I visited for lunch on a weekday and was able to enjoy a leisurely meal. The space is spacious and bright, so it's easy for multiple people to visit. I had three steaks, and the garlic rib eye was the best. Toowoomba is of course better because it tastes good and is friendly.",3.7,209,22
PzuCKqcyYILR_JDhPXdDxo,npuY6gzxhNyYto-RlEc2GG,"It was a very happy and good time. I had a good time eating it. However, it seems like there are more servers than the server in charge, Sunny, and it would be better for both customers and employees to just get rid of the concept of person in charge. Are you looking at the Outback headquarters?",3.7,210,22
3PDfxjqhfnLs2bihZJkzbq,npuY6gzxhNyYto-RlEc2GG,I visited to celebrate the end of the year. I think I had a good time because I received low discounts through T membership and services by signing up for a new membership.,3.7,211,22
Ppx8WkO3j8kYQ0czXkLTF_,npuY6gzxhNyYto-RlEc2GG,I had a great time at the year-end gathering. Sunny Cerber is the best.,3.7,212,22
zXb_OYQVlF_CNBq-FzBU8J,npuY6gzxhNyYto-RlEc2GG,"I made a reservation for Outback Lunch, and it was nice that it was definitely less crowded than other branches and there were still seats available even if I went in advance. Parking was convenient and friendly. Lunch menu: Lunch garlic rib eye 280g, 1/2 melted cheese fries, lunch Toowoomba pasta (with plenty of broth), button mushroom soup, one chicken finger added, honey mustard salad, mango and orange juice. :) It’s filling and delicious.",3.7,213,22
1hHr2fHrrKad7cDftxoUEC,npuY6gzxhNyYto-RlEc2GG,"Even though it was a weekday, I still made a reservation and went. We had a great anniversary filled with the Christmas atmosphere. The server in charge was also kind and attentive - however, Hyun-ah and Hyun-ah brought 3 pieces of bread for the child, but when we got home, there were only 2, so it was a little disappointing. The child loves bread so much, but we still ate. atmosphere. It was good -",3.7,214,22
Q3M3R6oVEUXnC29rTc5PZe,npuY6gzxhNyYto-RlEc2GG,"First of all, I went in after making a reservation, but I was a little confused when people who were waiting were shown to me first, but I understood after realizing that we were there ahead of time. Second, the staff are friendly, but they make you say the same thing over and over again, generally work frantically, and only mention the name of the menu when explaining it, which is embarrassing. I asked what kind of food it was, and I could read the name on the menu. Anyway, the portion was generous, and the staff wondered if they couldn't do their job, but it was humorous, so I passed it on. However, I was a little upset that I had to pay a lot of money and wasted my money, and then listened to my 3 requests. Other than that, it's good.",3.7,215,22
wdOisadTPua79c54gbdq5h,npuY6gzxhNyYto-RlEc2GG,"A family of four ate 200,000 won. They say that if you order this much, you won't be able to eat it all because you'll be full, but even though we have two elementary school children, there wasn't enough leftover. The kids really like pasta, but the amount was small. Did I make a mistake by switching to spaghetti noodles? They also provide bread packaging for each person and charge 100 won for the packaging container.",3.7,216,22
scpmfVCzNGlzcDt3pgOsnE,oxRMXitvvkB8nzMqRywkAz,This is my first time eating sundae soup with beef in it. I'm so glad you included Sylvie's kimchi.,3.9,217,23
NBD1_z0cMFI1rw4EL5AWEw,oxRMXitvvkB8nzMqRywkAz,I visited for lunch and my friends said it was delicious. The soup is good because it is not greasy and light.,3.9,218,23
ij_FOPdoecEQ12IzjdooOq,oxRMXitvvkB8nzMqRywkAz,Killing Silbi Kimchi and refreshing Ugeoji Sundaeguk.,3.9,219,23
RzGHl0w-xchY4p1APXhiv-,oxRMXitvvkB8nzMqRywkAz,"It's been a while since I visited the assorted sundae. It's a bit expensive, but it tastes clean. Was the quantity reduced a bit on this visit? I wanted to... a place where the sundae is really sticky and delicious",3.9,220,23
XskR6_2DhZBqmGlJ6O0yCD,oxRMXitvvkB8nzMqRywkAz,The broth of Sundae Gukbap is very clean and delicious. The Sundae is also really delicious.,3.9,221,23
